@relation TechnoGym-weka.filters.unsupervised.attribute.Remove-R10-11

@attribute started_startofweekdate date dd/MM/yyyy
@attribute id_user numeric
@attribute id_facility numeric
@attribute count_session numeric
@attribute count_step numeric
@attribute count_physicalactivity numeric
@attribute sum_assignedmove numeric
@attribute sum_performedduration numeric
@attribute sum_performedweight numeric
@attribute avg_session_length numeric
@attribute pa_compliance numeric
@attribute muscle_compliance numeric
@attribute execise_quality_compliance numeric
@attribute month numeric
@attribute user_sex {M,F}
@attribute user_age numeric
@attribute facility_nation {IT}
@attribute facility_hasunity {true,false}
@attribute facility_hasartis {true,false}
@attribute WeeksSinceLastSession numeric
@attribute WeeksToNextSession numeric
@attribute weeks_since_membership numeric
@attribute id_membership numeric
@attribute cum_count_session numeric
@attribute weeks_to_drop numeric
@attribute count_session_rolling_sum2 numeric
@attribute count_session_rolling_sum8 numeric
@attribute rolling_frequency2 numeric
@attribute pa_compliance_rolling_avg2 numeric
@attribute pa_compliance_rolling_avg8 numeric
@attribute muscle_compliance_rolling_avg2 numeric
@attribute muscle_compliance_rolling_avg8 numeric
@attribute DropFlag {FALSE,TRUE}

@data
20/04/2015,31223,1034,0,0,0,?,0,0,0,0,0,0,4,F,17,IT,true,false,?,?,32,214429,48,4,0,7,0,0,0.126423,0,0.120459,FALSE
27/04/2015,31223,1034,2,96,18,1842,392,0,392,0.031566,0.025826,0.056818,4,F,17,IT,true,false,3,1,33,214429,50,3,2,9,1,0.015783,0.130369,0.012913,0.123687,FALSE
04/05/2015,31223,1034,1,48,9,921,780,0,780,0.092172,0.075413,0.165909,5,F,17,IT,true,false,1,1,34,214429,51,2,3,10,1.5,0.061869,0.141891,0.05062,0.133114,FALSE
11/05/2015,31223,1034,1,48,9,921,567,0,567,0.047348,0.03874,0.085227,5,F,17,IT,true,false,1,?,35,214429,52,1,2,11,1,0.06976,0.147809,0.057076,0.137956,TRUE
29/06/2015,31223,1034,1,43,13,1064,0,0,0,0,0,0,6,F,17,IT,true,false,?,?,1,214430,1,1,1,1,1,0,0,0,0,TRUE
10/03/2014,31297,3350,1,33,12,942,3222,97.5,6239,0.990598,0.99225,0.993074,3,M,33,IT,true,false,?,1,1,730736,1,4,1,1,1,0.990598,0.990598,0.99225,0.99225,FALSE
17/03/2014,31297,3350,2,63,23,1769,5556,180,4258,0.989641,0.991308,0.993776,3,M,33,IT,true,false,1,1,2,730736,3,4,3,3,1.5,0.990119,0.990119,0.991779,0.991779,FALSE
24/03/2014,31297,3350,2,63,23,1769,5508,180,3969,0.945246,0.944913,0.982825,3,M,33,IT,true,false,1,1,3,730736,5,4,4,5,2,0.967444,0.975162,0.968111,0.976157,FALSE
31/03/2014,31297,3350,3,93,34,2596,7614,217.5,2634,0.902415,0.873668,0.893193,3,M,33,IT,true,false,1,1,4,730736,8,4,5,8,2.5,0.923831,0.956975,0.909291,0.950535,FALSE
07/04/2014,31297,3350,2,63,23,1769,5556,180,3372,0.989641,0.991308,0.993776,4,M,33,IT,true,false,1,1,5,730736,10,3,5,10,2.5,0.946028,0.963508,0.932488,0.95869,FALSE
14/04/2014,31297,3350,1,33,12,942,3222,97.5,9828,0.990598,0.99225,0.993074,4,M,33,IT,true,false,1,1,6,730736,11,2,3,11,1.5,0.990119,0.968023,0.991779,0.964283,FALSE
21/04/2014,31297,3350,2,63,23,1769,600,0,2567,0.044948,0.044948,0.123607,4,M,33,IT,true,false,1,?,7,730736,13,1,3,13,1.5,0.517773,0.836155,0.518599,0.832949,TRUE
12/01/2015,31297,3350,4,138,50,4190,0,0,0,0,0,0,1,M,33,IT,true,false,?,1,1,730737,4,2,4,4,4,0,0,0,0,FALSE
19/01/2015,31297,3350,1,33,12,964,0,0,0,0,0,0,1,M,33,IT,true,false,1,?,2,730737,5,1,5,5,2.5,0,0,0,0,TRUE
09/03/2015,31297,3350,1,36,13,1131,0,0,0,0,0,0,3,M,33,IT,true,false,?,?,1,730738,1,1,1,1,1,0,0,0,0,TRUE
14/09/2015,31313,3472,1,11,4,331,0,0,0,0,0,0,9,M,40,IT,true,true,?,?,1,757204,1,1,1,1,1,0,0,0,0,TRUE
16/03/2015,31362,2877,1,20,9,509,0,0,0,0,0,0,3,F,51,IT,true,true,?,?,1,623299,1,1,1,1,1,0,0,0,0,TRUE
12/01/2015,31432,3701,2,45,21,2082,1847,90,2380,0.149221,0.141889,0.247153,1,F,28,IT,true,true,?,1,1,825577,2,3,2,2,2,0.149221,0.149221,0.141889,0.141889,FALSE
19/01/2015,31432,3701,2,52,28,1965,6659,274,4475,0.515819,0.655479,0.804266,1,F,28,IT,true,true,1,1,2,825577,4,2,4,4,2,0.33252,0.33252,0.398684,0.398684,FALSE
26/01/2015,31432,3701,1,24,12,924,3053,129,3526,0.530026,0.647725,0.78715,1,F,28,IT,true,true,1,?,3,825577,5,1,3,5,1.5,0.522923,0.398355,0.651602,0.481698,TRUE
09/03/2015,31432,3701,1,29,12,1172,1774,170,3051,0.328037,0.35011,0.467343,3,F,28,IT,true,true,?,2,1,825578,1,4,1,1,1,0.328037,0.328037,0.35011,0.35011,FALSE
16/03/2015,31432,3701,0,0,0,?,0,0,0,0,0,0,3,F,28,IT,true,true,?,?,2,825578,1,3,1,1,0.5,0.164019,0.164019,0.175055,0.175055,FALSE
23/03/2015,31432,3701,1,30,13,1172,1438,150,3359,0.291924,0.375078,0.364125,3,F,28,IT,true,true,2,1,3,825578,2,2,1,2,0.5,0.145962,0.206654,0.187539,0.241729,FALSE
30/03/2015,31432,3701,1,25,11,1172,0,0,0,0,0,0,3,F,28,IT,true,true,1,?,4,825578,3,1,2,3,1,0.145962,0.15499,0.187539,0.181297,TRUE
04/05/2015,31432,3701,1,29,15,1172,3542,222.5,4584,0.320629,0.470848,0.62784,5,F,28,IT,true,true,?,?,1,825579,1,1,1,1,1,0.320629,0.320629,0.470848,0.470848,TRUE
31/08/2015,31455,4298,1,18,10,821,3510,226,3657,0.877309,0.921073,0.742856,8,M,53,IT,true,false,?,1,1,942342,1,4,1,1,1,0.877309,0.877309,0.921073,0.921073,FALSE
07/09/2015,31455,4298,1,18,10,821,2730,232,2606,0.707242,0.79399,0.394681,9,M,53,IT,true,false,1,1,2,942342,2,4,2,2,1,0.792275,0.792275,0.857532,0.857532,FALSE
14/09/2015,31455,4298,2,36,20,1666,6960,488,2812,0.795641,0.860569,0.653848,9,M,53,IT,true,false,1,1,3,942342,4,4,3,4,1.5,0.751442,0.793397,0.827279,0.858544,FALSE
21/09/2015,31455,4298,3,54,30,2499,7020,464,2989,0.5649,0.596607,0.403192,9,M,53,IT,true,false,1,1,4,942342,7,4,5,7,2.5,0.680271,0.736273,0.728588,0.79306,FALSE
28/09/2015,31455,4298,3,54,30,2435,7140,464,3082,0.58659,0.607265,0.42403,9,M,53,IT,true,false,1,1,5,942342,10,4,6,10,3,0.575745,0.706336,0.601936,0.755901,FALSE
15/09/2014,31503,4012,2,44,14,1168,4719,1025,3820,0.777402,0.814745,0.814404,9,M,28,IT,true,true,?,1,1,894537,2,4,2,2,2,0.777402,0.777402,0.814745,0.814745,FALSE
22/09/2014,31503,4012,1,18,6,584,2682,400,15,0.995275,0.995466,0.996636,9,M,28,IT,true,true,1,1,2,894537,3,4,3,3,1.5,0.886338,0.886338,0.905105,0.905105,FALSE
29/09/2014,31503,4012,2,46,17,1502,4966,419.5,3315,0.923857,0.894819,0.970313,9,M,28,IT,true,true,1,1,3,894537,5,4,3,5,1.5,0.959566,0.898844,0.945142,0.901676,FALSE
06/10/2014,31503,4012,2,44,18,1502,5027,409.5,4177,0.893413,0.949569,0.98954,10,M,28,IT,true,true,1,1,4,894537,7,4,4,7,2,0.908635,0.897487,0.922194,0.91365,FALSE
13/10/2014,31503,4012,1,16,7,553,1737,292.5,3145,0.924133,0.896227,0.971373,10,M,28,IT,true,true,1,1,5,894537,8,4,3,8,1.5,0.908773,0.902816,0.922898,0.910165,FALSE
20/10/2014,31503,4012,2,43,17,1502,4864,374.5,4183,0.967277,0.954644,0.990879,10,M,28,IT,true,true,1,1,6,894537,10,3,3,10,1.5,0.945705,0.913559,0.925435,0.917578,FALSE
27/10/2014,31503,4012,1,16,7,553,1580,302.5,3025,0.922704,0.893832,0.980209,10,M,28,IT,true,true,1,1,7,894537,11,2,3,11,1.5,0.944991,0.914866,0.924238,0.914186,FALSE
03/11/2014,31503,4012,1,27,10,949,3216,82,4216,0.994306,0.994714,0.996444,11,M,28,IT,true,true,1,?,8,894537,12,1,2,12,1,0.958505,0.924796,0.944273,0.924252,TRUE
06/04/2015,31503,4012,1,38,13,584,3668,629,6266,0.282354,0.548518,0.238802,4,M,28,IT,true,true,?,?,1,894538,1,1,1,1,1,0.282354,0.282354,0.548518,0.548518,TRUE
10/11/2014,31561,3211,1,19,8,762,0,0,0,0,0,0,11,M,49,IT,true,true,?,?,1,696411,1,1,1,1,1,0,0,0,0,TRUE
21/09/2015,31584,4363,1,26,7,756,2544,440,4617,0.970214,0.981505,0.902996,9,F,32,IT,true,true,?,1,1,963242,1,4,1,1,1,0.970214,0.970214,0.981505,0.981505,FALSE
28/09/2015,31584,4363,5,130,35,3618,5688,880,1974,0.416657,0.413749,0.434317,9,F,32,IT,true,true,1,1,2,963242,6,4,6,6,3,0.693436,0.693436,0.697627,0.697627,FALSE
22/09/2014,31600,2156,4,72,40,3532,8712,130,4108,0.714654,0.70567,0.73145,9,F,39,IT,true,false,?,1,1,459476,4,4,4,4,4,0.714654,0.714654,0.70567,0.70567,FALSE
29/09/2014,31600,2156,5,90,50,4415,14880,250,2497,0.984922,0.995876,0.98585,9,F,39,IT,true,false,1,1,2,459476,9,4,9,9,4.5,0.849788,0.849788,0.850773,0.850773,FALSE
06/10/2014,31600,2156,5,94,45,4134,15318,398.5,3011,0.989961,0.995461,0.994485,10,F,39,IT,true,false,1,1,3,459476,14,4,10,14,5,0.987442,0.896513,0.995669,0.899002,FALSE
13/10/2014,31600,2156,2,52,20,2128,5964,247.5,3523,0.739329,0.691911,0.904871,10,F,39,IT,true,false,1,1,4,459476,16,4,7,16,3.5,0.864645,0.857217,0.843686,0.847229,FALSE
20/10/2014,31600,2156,2,52,20,2128,6192,465,2793,0.888135,0.857295,0.879529,10,F,39,IT,true,false,1,2,5,459476,18,4,4,18,2,0.813732,0.8634,0.774603,0.849243,FALSE
27/10/2014,31600,2156,0,0,0,?,0,0,0,0,0,0,10,F,39,IT,true,false,?,?,6,459476,18,4,2,18,1,0.444068,0.7195,0.428648,0.707702,FALSE
03/11/2014,31600,2156,1,26,10,1064,2676,30,2552,0.587345,0.535214,0.849737,11,F,39,IT,true,false,2,1,7,459476,19,4,1,19,0.5,0.293672,0.700621,0.267607,0.683061,FALSE
10/11/2014,31600,2156,1,26,10,1064,0,0,0,0,0,0,11,F,39,IT,true,false,1,2,8,459476,20,4,2,20,1,0.293672,0.613043,0.267607,0.597678,FALSE
17/11/2014,31600,2156,0,0,0,?,0,0,0,0,0,0,11,F,39,IT,true,false,?,?,9,459476,20,3,1,16,0.5,0,0.523712,0,0.50947,FALSE
24/11/2014,31600,2156,2,50,18,1060,4854,172.5,2830,0.768222,0.836111,0.657855,11,F,39,IT,true,false,2,1,10,459476,22,2,2,13,1,0.384111,0.496624,0.418056,0.489499,FALSE
01/12/2014,31600,2156,2,50,18,1060,5388,217.5,2963,0.883468,0.975251,0.747199,12,F,39,IT,true,false,1,?,11,459476,24,1,4,10,2,0.825845,0.483312,0.905681,0.486973,TRUE
26/01/2015,31600,2156,1,26,11,704,2046,70,2202,0.448561,0.505503,0.664722,1,F,39,IT,true,false,?,2,1,459477,1,4,1,1,1,0.448561,0.448561,0.505503,0.505503,FALSE
02/02/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,1,F,39,IT,true,false,?,?,2,459477,1,4,1,1,0.5,0.22428,0.22428,0.252752,0.252752,FALSE
09/02/2015,31600,2156,4,55,36,1112,6377,397.5,1926,0.44631,0.430078,0.548213,2,F,39,IT,true,false,2,1,3,459477,5,4,4,5,2,0.223155,0.29829,0.215039,0.31186,FALSE
16/02/2015,31600,2156,3,46,26,774,5610,265,1286,0.381556,0.33741,0.432002,2,F,39,IT,true,false,1,3,4,459477,8,4,7,8,3.5,0.413933,0.319107,0.383744,0.318248,FALSE
23/02/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,2,F,39,IT,true,false,?,?,5,459477,8,4,3,8,1.5,0.190778,0.255285,0.168705,0.254598,FALSE
02/03/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,2,F,39,IT,true,false,?,?,6,459477,8,4,0,8,0,0,0.212738,0,0.212165,FALSE
09/03/2015,31600,2156,1,42,15,3349,1800,0,1841,0.045922,0.045548,0.086997,3,F,39,IT,true,false,3,2,7,459477,9,4,1,9,0.5,0.022961,0.188907,0.022774,0.188363,FALSE
16/03/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,3,F,39,IT,true,false,?,?,8,459477,9,4,1,9,0.5,0.022961,0.165294,0.022774,0.164817,FALSE
23/03/2015,31600,2156,1,42,15,3349,1800,0,1972,0.077579,0.044219,0.115687,3,F,39,IT,true,false,2,4,9,459477,10,4,1,9,0.5,0.03879,0.118921,0.022109,0.107157,FALSE
30/03/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,3,F,39,IT,true,false,?,?,10,459477,10,4,1,9,0.5,0.03879,0.118921,0.022109,0.107157,FALSE
06/04/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,3,F,39,IT,true,false,?,?,11,459477,10,3,0,5,0,0,0.063132,0,0.053397,FALSE
13/04/2015,31600,2156,0,0,0,?,0,0,0,0,0,0,3,F,39,IT,true,false,?,?,12,459477,10,2,0,2,0,0,0.015438,0,0.011221,FALSE
20/04/2015,31600,2156,2,84,30,6698,3100,0,1831,0.063118,0.038532,0.093012,4,F,39,IT,true,false,4,?,13,459477,12,1,2,4,1,0.031559,0.023327,0.019266,0.016037,TRUE
08/09/2014,31644,3277,1,33,14,945,4405,292.5,8844,0.261163,0.206989,0.304668,9,F,25,IT,true,true,?,2,1,716422,1,4,1,1,1,0.261163,0.261163,0.206989,0.206989,FALSE
15/09/2014,31644,3277,0,0,0,?,0,0,0,0,0,0,9,F,25,IT,true,true,?,?,2,716422,1,4,1,1,0.5,0.130582,0.130582,0.103495,0.103495,FALSE
22/09/2014,31644,3277,1,28,11,1051,2135,155,2540,0.493948,0.629607,0.32376,9,F,25,IT,true,true,2,2,3,716422,2,4,1,2,0.5,0.246974,0.251704,0.314804,0.278865,FALSE
29/09/2014,31644,3277,0,0,0,?,0,0,0,0,0,0,9,F,25,IT,true,true,?,?,4,716422,2,4,1,2,0.5,0.246974,0.188778,0.314804,0.209149,FALSE
06/10/2014,31644,3277,1,24,10,945,1940,165,2188,0.433366,0.39892,0.325891,10,F,25,IT,true,true,2,1,5,716422,3,3,1,3,0.5,0.216683,0.237695,0.19946,0.247103,FALSE
13/10/2014,31644,3277,1,27,11,1051,2405,157.5,2927,0.459974,0.622399,0.309719,10,F,25,IT,true,true,1,1,6,716422,4,2,2,4,1,0.44667,0.274742,0.510659,0.309653,FALSE
20/10/2014,31644,3277,1,27,11,1046,2280,0,2280,0.170137,0.170137,0.123968,10,F,25,IT,true,true,1,?,7,716422,5,1,2,5,1,0.315055,0.259798,0.396268,0.289722,TRUE
01/12/2014,31644,3277,1,27,11,1051,2135,122.5,2454,0.458084,0.400755,0.301421,12,F,25,IT,true,true,?,1,1,716423,1,4,1,1,1,0.458084,0.458084,0.400755,0.400755,FALSE
08/12/2014,31644,3277,1,27,11,1046,2276,165,2268,0.353223,0.321909,0.232048,12,F,25,IT,true,true,1,1,2,716423,2,3,2,2,1,0.405654,0.405654,0.361332,0.361332,FALSE
15/12/2014,31644,3277,1,27,11,1051,2302,172.5,2876,0.569242,0.659026,0.344651,12,F,25,IT,true,true,1,1,3,716423,3,2,2,3,1,0.461233,0.460183,0.490468,0.460563,FALSE
22/12/2014,31644,3277,1,27,11,1046,1952,165,2206,0.379116,0.347802,0.270013,12,F,25,IT,true,true,1,?,4,716423,4,1,2,4,1,0.474179,0.439917,0.503414,0.432373,TRUE
02/02/2015,31644,3277,1,27,11,1051,1273,37.5,1440,0.257304,0.264723,0.238663,2,F,25,IT,true,true,?,?,1,716424,1,1,1,1,1,0.257304,0.257304,0.264723,0.264723,TRUE
10/03/2014,31663,4150,3,101,36,2942,9390,1170,4021,0.929452,0.929793,0.912748,3,M,25,IT,true,true,?,1,1,914442,3,4,3,3,3,0.929452,0.929452,0.929793,0.929793,FALSE
17/03/2014,31663,4150,2,75,25,2328,7812,930,4119,0.982501,0.983752,0.99403,3,M,25,IT,true,true,1,2,2,914442,5,3,5,5,2.5,0.955977,0.955977,0.956773,0.956773,FALSE
24/03/2014,31663,4150,0,0,0,?,0,0,0,0,0,0,3,M,25,IT,true,true,?,?,3,914442,5,2,2,5,1,0.49125,0.637318,0.491876,0.637848,FALSE
31/03/2014,31663,4150,2,82,26,2670,8655,1020,4903,0.978083,0.982797,0.976961,3,M,25,IT,true,true,2,?,4,914442,7,1,2,7,1,0.489042,0.722509,0.491398,0.724086,TRUE
08/09/2014,31663,4150,1,41,13,1335,4245,510,4321,0.970654,0.982857,0.958249,9,M,25,IT,true,true,?,?,1,914443,1,1,1,1,1,0.970654,0.970654,0.982857,0.982857,TRUE
03/03/2014,31689,3030,3,71,25,2646,5243,2044,4841,0.919344,0.920196,0.919214,3,M,25,IT,true,false,?,1,1,649760,3,4,3,3,3,0.919344,0.919344,0.920196,0.920196,FALSE
10/03/2014,31689,3030,4,94,34,3210,6650,2068,3141,0.773894,0.807871,0.869711,3,M,25,IT,true,false,1,1,2,649760,7,4,7,7,3.5,0.846619,0.846619,0.864033,0.864033,FALSE
17/03/2014,31689,3030,3,71,25,2646,5494,1908,3990,0.950668,0.925008,0.94782,3,M,25,IT,true,false,1,2,3,649760,10,4,7,10,3.5,0.862281,0.881302,0.86644,0.884358,FALSE
24/03/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,3,M,25,IT,true,false,?,?,4,649760,10,4,3,10,1.5,0.475334,0.660976,0.462504,0.663269,FALSE
31/03/2014,31689,3030,3,65,24,1546,5691,1728,5061,0.951485,0.943299,0.911739,3,M,25,IT,true,false,2,1,5,649760,13,4,3,13,1.5,0.475743,0.719078,0.471649,0.719275,FALSE
07/04/2014,31689,3030,4,92,34,2170,6754,1863,2810,0.825841,0.864424,0.82084,4,M,25,IT,true,false,1,1,6,649760,17,4,7,17,3.5,0.888663,0.736872,0.903861,0.743466,FALSE
14/04/2014,31689,3030,3,65,24,1546,5595,1728,4137,0.985811,0.98867,0.972352,4,M,25,IT,true,false,1,1,7,649760,20,4,7,20,3.5,0.905826,0.772435,0.926547,0.778495,FALSE
21/04/2014,31689,3030,3,65,24,1546,3764,1527,2461,0.732687,0.810555,0.826455,4,M,25,IT,true,false,1,1,8,649760,23,4,6,23,3,0.859249,0.767466,0.899613,0.782503,FALSE
28/04/2014,31689,3030,3,65,24,1546,5878,1728,4923,0.986034,0.983005,0.97719,4,M,25,IT,true,false,1,2,9,649760,26,4,6,23,3,0.85936,0.775803,0.89678,0.790354,FALSE
05/05/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,4,M,25,IT,true,false,?,?,10,649760,26,4,3,19,1.5,0.493017,0.679066,0.491503,0.68937,FALSE
12/05/2014,31689,3030,3,42,42,2817,4951,188.5,3484,0.646922,0.620018,0.741929,5,M,25,IT,true,false,2,1,11,649760,29,4,3,19,1.5,0.323461,0.641098,0.310009,0.651246,FALSE
19/05/2014,31689,3030,1,14,14,939,1980,73.5,3295,0.944062,0.966294,0.916379,5,M,25,IT,true,false,1,1,12,649760,30,4,4,20,2,0.795492,0.759105,0.793156,0.772033,FALSE
26/05/2014,31689,3030,3,42,42,2817,5460,147,2016,0.670271,0.668775,0.67974,5,M,25,IT,true,false,1,1,13,649760,33,4,4,20,2,0.807166,0.723953,0.817535,0.737718,FALSE
02/06/2014,31689,3030,1,14,14,939,2280,73.5,3063,0.971379,0.982712,0.962349,6,M,25,IT,true,false,1,2,14,649760,34,4,4,17,2,0.820825,0.742146,0.825744,0.752504,FALSE
09/06/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,6,M,25,IT,true,false,?,?,15,649760,34,4,1,14,0.5,0.48569,0.618919,0.491356,0.62892,FALSE
16/06/2014,31689,3030,2,50,19,1691,4617,1450.5,4901,0.981129,0.980352,0.948753,6,M,25,IT,true,false,2,1,16,649760,36,4,2,13,1,0.490565,0.649975,0.490176,0.650144,FALSE
23/06/2014,31689,3030,2,50,19,1685,4609,1428,3546,0.995828,0.99694,0.997889,6,M,25,IT,true,false,1,1,17,649760,38,4,4,12,2,0.988478,0.651199,0.988646,0.651886,FALSE
30/06/2014,31689,3030,2,50,19,1685,4605,1428,3414,0.992766,0.993497,0.99474,6,M,25,IT,true,false,1,1,18,649760,40,4,4,14,2,0.994297,0.775295,0.995219,0.776073,FALSE
07/07/2014,31689,3030,2,50,19,1685,4608,1428,2965,0.995828,0.99694,0.997889,7,M,25,IT,true,false,1,1,19,649760,42,4,4,13,2,0.994297,0.818908,0.995219,0.823189,FALSE
14/07/2014,31689,3030,2,50,19,1685,4607,1428,3124,0.995828,0.99694,0.997889,7,M,25,IT,true,false,1,1,20,649760,44,4,4,14,2,0.995828,0.825379,0.99694,0.82702,FALSE
21/07/2014,31689,3030,2,50,19,1685,4603,1428,2217,0.995828,0.99694,0.997889,7,M,25,IT,true,false,1,4,21,649760,46,4,4,13,2,0.995828,0.866073,0.99694,0.86804,FALSE
28/07/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,7,M,25,IT,true,false,?,?,22,649760,46,4,2,12,1,0.497914,0.744651,0.49847,0.745201,FALSE
04/08/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,7,M,25,IT,true,false,?,?,23,649760,46,4,0,12,0,0,0.744651,0,0.745201,FALSE
11/08/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,7,M,25,IT,true,false,?,?,24,649760,46,4,0,10,0,0,0.62201,0,0.622657,FALSE
18/08/2014,31689,3030,1,27,10,957,2718,853.5,2558,0.995999,0.996872,0.996605,8,M,25,IT,true,false,4,1,25,649760,47,4,1,9,0.5,0.498,0.622031,0.498436,0.622649,FALSE
25/08/2014,31689,3030,1,23,9,728,1391,349.5,2110,0.66437,0.499091,0.807116,8,M,25,IT,true,false,1,1,26,649760,48,4,2,8,1,0.830185,0.580982,0.747981,0.560848,FALSE
01/09/2014,31689,3030,2,48,24,1272,5293,592,3298,0.996217,0.997726,0.99688,9,M,25,IT,true,false,1,1,27,649760,50,4,3,8,1.5,0.830293,0.58103,0.748408,0.560946,FALSE
08/09/2014,31689,3030,1,24,12,636,2646,296,2343,0.996217,0.997726,0.99688,9,M,25,IT,true,false,1,1,28,649760,51,4,3,7,1.5,0.996217,0.581079,0.997726,0.561044,FALSE
15/09/2014,31689,3030,3,50,18,1223,3128,1257,2817,0.994885,0.996555,0.996586,9,M,25,IT,true,false,1,1,29,649760,54,4,4,8,2,0.995551,0.580961,0.99714,0.560996,FALSE
22/09/2014,31689,3030,3,50,18,1223,3371,1257,1537,0.994885,0.996555,0.996586,9,M,25,IT,true,false,1,1,30,649760,57,4,6,11,3,0.994885,0.705321,0.996555,0.685566,FALSE
29/09/2014,31689,3030,3,50,18,1223,3373,1257,809,0.994885,0.996555,0.996586,9,M,25,IT,true,false,1,1,31,649760,60,4,6,14,3,0.994885,0.829682,0.996555,0.810135,FALSE
06/10/2014,31689,3030,3,50,18,1223,3352,1192,985,0.978236,0.979291,0.983919,10,M,25,IT,true,false,1,1,32,649760,63,4,6,17,3,0.98656,0.951962,0.987923,0.932546,FALSE
13/10/2014,31689,3030,3,50,18,1223,3486,1257,465,0.994885,0.996555,0.996586,10,M,25,IT,true,false,1,4,33,649760,66,4,6,19,3,0.98656,0.951822,0.987923,0.932507,FALSE
20/10/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,10,M,25,IT,true,false,?,?,34,649760,66,4,3,18,1.5,0.497442,0.868776,0.498277,0.87012,FALSE
27/10/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,10,M,25,IT,true,false,?,?,35,649760,66,4,0,16,0,0,0.744249,0,0.745405,FALSE
03/11/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,10,M,25,IT,true,false,?,?,36,649760,66,4,0,15,0,0,0.619722,0,0.620689,FALSE
10/11/2014,31689,3030,3,64,25,1692,5268,1820.5,3685,0.992033,0.991489,0.995503,11,M,25,IT,true,false,4,1,37,649760,69,4,3,15,1.5,0.496017,0.619365,0.495745,0.620056,FALSE
17/11/2014,31689,3030,3,64,25,1692,5152,1820.5,2655,0.99523,0.996176,0.99668,11,M,25,IT,true,false,1,1,38,649760,72,4,6,15,3,0.993632,0.619409,0.993833,0.620008,FALSE
24/11/2014,31689,3030,3,64,25,1692,5132,1820.5,3008,0.984668,0.978617,0.993067,11,M,25,IT,true,false,1,1,39,649760,75,4,6,15,3,0.989949,0.618131,0.987397,0.617766,FALSE
01/12/2014,31689,3030,3,64,25,1692,5129,1820.5,2865,0.996149,0.997104,0.997341,12,M,25,IT,true,false,1,1,40,649760,78,4,6,15,3,0.990408,0.620371,0.987861,0.619993,FALSE
08/12/2014,31689,3030,3,64,25,1692,5259,1820.5,1735,0.996149,0.997104,0.997341,12,M,25,IT,true,false,1,1,41,649760,81,4,6,15,3,0.996149,0.620529,0.997104,0.620061,FALSE
15/12/2014,31689,3030,3,64,25,1692,5135,1820.5,2361,0.996149,0.997104,0.997341,12,M,25,IT,true,false,1,3,42,649760,84,4,6,18,3,0.996149,0.745047,0.997104,0.744699,FALSE
22/12/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,12,M,25,IT,true,false,?,?,43,649760,84,4,3,18,1.5,0.498074,0.745047,0.498552,0.744699,FALSE
29/12/2014,31689,3030,0,0,0,?,0,0,0,0,0,0,12,M,25,IT,true,false,?,?,44,649760,84,4,0,18,0,0,0.745047,0,0.744699,FALSE
05/01/2015,31689,3030,3,62,24,2290,7269,1115.5,1987,0.996748,0.996846,0.998863,1,M,25,IT,true,false,3,1,45,649760,87,4,3,18,1.5,0.498374,0.745636,0.498423,0.745369,FALSE
12/01/2015,31689,3030,3,62,24,2290,7265,1115.5,1947,0.996748,0.996846,0.998863,1,M,25,IT,true,false,1,1,46,649760,90,4,6,18,3,0.996748,0.745826,0.996846,0.745453,FALSE
19/01/2015,31689,3030,3,62,24,2290,7266,1115.5,1775,0.996748,0.996846,0.998863,1,M,25,IT,true,false,1,1,47,649760,93,4,6,18,3,0.996748,0.747336,0.996846,0.747732,FALSE
26/01/2015,31689,3030,3,62,24,2290,7246,1045.5,1593,0.984506,0.988395,0.994291,1,M,25,IT,true,false,1,1,48,649760,96,4,6,18,3,0.990626,0.745881,0.992621,0.746643,FALSE
02/02/2015,31689,3030,3,62,24,2290,7267,1115.5,1786,0.996748,0.996846,0.998863,2,M,25,IT,true,false,1,1,49,649760,99,4,6,18,3,0.990626,0.745956,0.992621,0.746611,FALSE
09/02/2015,31689,3030,3,62,24,2290,7266,1115.5,996,0.996748,0.996846,0.998863,2,M,25,IT,true,false,1,1,50,649760,102,4,6,18,3,0.996748,0.74603,0.996846,0.746578,FALSE
16/02/2015,31689,3030,3,62,24,2290,7282,1115.5,876,0.996748,0.996846,0.998863,2,M,25,IT,true,false,1,1,51,649760,105,4,6,21,3,0.996748,0.870624,0.996846,0.871184,FALSE
23/02/2015,31689,3030,3,63,25,2290,7286,1175.5,1158,0.955262,0.948361,0.983623,2,M,25,IT,true,false,1,2,52,649760,108,4,6,24,3,0.976005,0.990032,0.972604,0.989729,FALSE
